ReportCardYear,DistrictNm,SchoolNm,SCHOOLID,SCHOOLTYPECD,StudentsinPoverty_PctCurrYr,StudentsinPoverty_PctLastYr,TCHSALARY_AvgCurrYr,TCHSALARY_AvgLastYr,ExpendforInstruct_PctCurrYr,ExpendforInstruct_PctLastYr,ExpendforTchSalaries_PctCurrYr,ExpendforTchSalaries_PctLastYr,AdminSalary_CurrYr,AdminSalary_LastYr,StateLocalPersonnelPPE_CurrYr,StateLocalPersonnelPPE_LastYr,FedPersonnelPPE_CurrYr,FedPersonnelPPE_LastYr,StateLocalNonPersPPE_CurrYr,StateLocalNonPersPPE_LastYr,FederalNonPersonnelPPE_CurrYr,FederalNonPersonnelPPE_LastYr,TotalStateLocalPPE_CurrYr,TotalStateLocalPPE_LastYr,TotalFederalPPE_CurrYr,TotalFederalPPE_LastYr,TotalPPE_CurrYr,TotalPPE_LastYr
2019,Sumter,Bates Middle School,4301022,M,75.74,74.6,"$46,017","$46,951",,,,,"$91,716","$82,614","$6,982",N/A,$523,N/A,$901,N/A,$343,N/A,"$7,883",N/A,$865,N/A,"$8,748",
2019,Sumter,Sumter High School,4301024,H,62.89,62.4,"$53,543","$51,033",,,,,"$91,716","$82,614","$6,855",N/A,$513,N/A,"$1,186",N/A,$297,N/A,"$8,041",N/A,$810,N/A,"$8,851",
2019,Sumter,Alice Drive Elementary,4301026,E,59.11,57.5,"$51,402","$51,289",,,,,"$91,716","$82,614","$6,137",N/A,$774,N/A,$644,N/A,$345,N/A,"$6,781",N/A,"$1,119",N/A,"$7,900",
2019,Sumter,Crosswell Drive Elementary,4301029,E,96.86,95.1,"$50,641","$49,874",,,,,"$91,716","$82,614","$7,076",N/A,"$1,132",N/A,$793,N/A,$602,N/A,"$7,868",N/A,"$1,735",N/A,"$9,603",
2019,Sumter,Lemira Elementary,4301031,E,95.44,92.6,"$49,696","$48,947",,,,,"$91,716","$82,614","$7,063",N/A,"$1,326",N/A,$788,N/A,$581,N/A,"$7,851",N/A,"$1,907",N/A,"$9,758",
2019,Sumter,Millwood Elementary School,4301033,E,64.03,63.2,"$50,840","$48,485",,,,,"$91,716","$82,614","$6,207",N/A,$782,N/A,$710,N/A,$398,N/A,"$6,917",N/A,"$1,180",N/A,"$8,097",
2019,Sumter,Wilder Elementary,4301038,E,88.58,84.5,"$49,631","$47,006",,,,,"$91,716","$82,614","$7,001",N/A,$978,N/A,$757,N/A,$550,N/A,"$7,758",N/A,"$1,527",N/A,"$9,285",
2019,Sumter,Willow Drive Elementary,4301039,E,89.89,88.4,"$50,190","$50,306",,,,,"$91,716","$82,614","$6,854",N/A,"$1,135",N/A,$770,N/A,$509,N/A,"$7,624",N/A,"$1,643",N/A,"$9,267",
2019,Sumter,Pocalla Springs Elementary School,4301040,E,85.32,81.0,"$50,466","$51,203",,,,,"$91,716","$82,614","$6,685",N/A,"$1,001",N/A,$751,N/A,$531,N/A,"$7,436",N/A,"$1,532",N/A,"$8,968",
2019,Sumter,Kingsbury Elementary School,4301041,E,73.33,72.0,"$52,590","$51,125",,,,,"$91,716","$82,614","$6,342",N/A,"$1,142",N/A,$725,N/A,$364,N/A,"$7,067",N/A,"$1,507",N/A,"$8,573",
2019,Sumter,Crestwood High School,4301042,H,68.03,66.7,"$47,757","$48,841",,,,,"$91,716","$82,614","$6,410",N/A,$537,N/A,"$1,294",N/A,$317,N/A,"$7,704",N/A,$854,N/A,"$8,558",
2019,Sumter,Lakewood High School,4301043,H,80.12,77.9,"$48,561","$51,035",,,,,"$91,716","$82,614","$7,358",N/A,$564,N/A,"$1,245",N/A,$343,N/A,"$8,603",N/A,$907,N/A,"$9,511",
2019,Sumter,Chestnut Oaks Middle,4301044,M,93.38,91.9,"$48,426","$42,681",,,,,"$91,716","$82,614","$7,314",N/A,"$1,166",N/A,"$1,604",N/A,$448,N/A,"$8,918",N/A,"$1,614",N/A,"$10,532",
2019,Sumter,Sumter,4301999,D,74.37,72.7,"$50,138","$49,513",$50,$52,$44,$51,"$91,716","$82,614","$6,941",N/A,$803,N/A,$955,N/A,$420,N/A,"$7,896",N/A,"$1,223",N/A,"$9,119","$10,259"
2019,Union County Schools,Sims Middle School,4401004,M,75.79,77.6,"$49,199","$48,157",,,,,"$83,943","$80,612","$6,898",N/A,$616,N/A,"$1,277",N/A,$270,N/A,"$8,175",N/A,$886,N/A,"$9,061",
2019,Union County Schools,Union County High School,4401005,H,67.4,67.5,"$45,356","$45,269",,,,,"$83,943","$80,612","$6,706",N/A,$385,N/A,"$1,598",N/A,$287,N/A,"$8,305",N/A,$672,N/A,"$8,977",
2019,Union County Schools,Buffalo Elementary School,4401007,E,89.32,90.6,"$49,013","$48,071",,,,,"$83,943","$80,612","$6,305",N/A,$990,N/A,"$1,087",N/A,$579,N/A,"$7,392",N/A,"$1,569",N/A,"$8,961",
2019,Union County Schools,Foster Park Elementary School,4401012,E,88.93,87.8,"$47,126","$45,876",,,,,"$83,943","$80,612","$5,838",N/A,$927,N/A,"$1,043",N/A,$657,N/A,"$6,881",N/A,"$1,583",N/A,"$8,464",
2019,Union County Schools,Jonesville Elementary Middle School,4401014,E,74.2,70.3,"$51,680","$50,606",,,,,"$83,943","$80,612","$6,795",N/A,$583,N/A,"$1,118",N/A,$488,N/A,"$7,913",N/A,"$1,072",N/A,"$8,984",
2019,Union County Schools,Jonesville Elementary Middle School,4401014,M,74.2,70.3,"$51,680","$50,606",,,,,"$83,943","$80,612","$6,795",N/A,$583,N/A,"$1,118",N/A,$488,N/A,"$7,913",N/A,"$1,072",N/A,"$8,984",
2019,Union County Schools,Monarch Elementary School,4401017,E,76.59,75.0,"$51,522","$49,815",,,,,"$83,943","$80,612","$6,284",N/A,$900,N/A,$946,N/A,$554,N/A,"$7,230",N/A,"$1,454",N/A,"$8,684",
2019,Union County Schools,Union County Schools,4401999,D,77.15,76.9,"$48,611","$47,750",$56,$58,$50,$55,"$83,943","$80,612","$6,734",N/A,$685,N/A,"$1,243",N/A,$451,N/A,"$7,977",N/A,"$1,135",N/A,"$9,112","$9,208"
2019,Williamsburg County School District,Hemingway High School,4501006,H,86.69,88.1,"$45,605","$44,032",,,,,"$82,836","$76,565","$8,505",N/A,$961,N/A,"$1,624",N/A,$418,N/A,"$10,129",N/A,"$1,379",N/A,"$11,508",
2019,Williamsburg County School District,Kingstree Middle Magnet School Of The Arts,4501007,M,89.14,90.5,"$42,861","$43,490",,,,,"$82,836","$76,565","$6,343",N/A,"$1,143",N/A,$917,N/A,$718,N/A,"$7,260",N/A,"$1,860",N/A,"$9,120",
2019,Williamsburg County School District,Kingstree High School,4501008,H,90.65,88.9,"$46,648","$43,028",,,,,"$82,836","$76,565","$5,960",N/A,$889,N/A,"$1,255",N/A,$496,N/A,"$7,215",N/A,"$1,385",N/A,"$8,600",
2019,Williamsburg County School District,D. P. Cooper Elementary School,4501011,E,95.56,,"$48,117",,,,,,"$82,836","$76,565",,,,,,,,,,,,,,
2019,Williamsburg County School District,C.E. Murray High School,4501012,H,82.73,81.1,"$47,122","$41,857",,,,,"$82,836","$76,565","$7,723",N/A,$889,N/A,"$1,373",N/A,$654,N/A,"$9,097",N/A,"$1,543",N/A,"$10,640",
2019,Williamsburg County School District,W. M. Anderson Primary School,4501013,P,94.63,92.9,"$48,947","$47,936",,,,,"$82,836","$76,565","$6,312",N/A,"$1,170",N/A,$868,N/A,$465,N/A,"$7,180",N/A,"$1,634",N/A,"$8,814",
2019,Williamsburg County School District,Greeleyville Elementary School,4501017,E,88.19,90.2,"$49,206","$46,411",,,,,"$82,836","$76,565","$6,621",N/A,$915,N/A,"$1,093",N/A,$747,N/A,"$7,715",N/A,"$1,662",N/A,"$9,377",
2019,Williamsburg County School District,Kenneth Gardner Elementary School,4501021,E,94.04,91.4,"$47,962","$49,202",,,,,"$82,836","$76,565","$5,642",N/A,"$1,175",N/A,"$1,066",N/A,"$1,012",N/A,"$6,709",N/A,"$2,187",N/A,"$8,896",
2019,Williamsburg County School District,Hemingway Elementary School,4501024,E,93.97,93.8,"$41,370","$40,751",,,,,"$82,836","$76,565","$6,168",N/A,"$1,002",N/A,"$1,027",N/A,$661,N/A,"$7,195",N/A,"$1,662",N/A,"$8,857",
2019,Williamsburg County School District,Hemingway M. B. Lee Middle School,4501025,M,90.34,90.3,"$50,765","$46,239",,,,,"$82,836","$76,565","$6,159",N/A,$426,N/A,$603,N/A,$751,N/A,"$6,761",N/A,"$1,177",N/A,"$7,938",
2019,Williamsburg County School District,C. E. Murray Middle School,4501027,M,90.34,88.5,"$50,281","$44,537",,,,,"$82,836","$76,565","$1,800",N/A,$761,N/A,$546,N/A,$341,N/A,"$2,345",N/A,"$1,102",N/A,"$3,447",
2019,Williamsburg County School District,Williamsburg County School District,4501999,D,90.8,90.4,"$46,338","$44,009",$45,$49,$39,$46,"$82,836","$76,565","$5,615",N/A,$900,N/A,"$1,106",N/A,$616,N/A,"$6,721",N/A,"$1,517",N/A,"$8,238","$11,678"
2019,York School District 1,York Comprehensive High School,4601003,H,55.88,57.6,"$53,350","$53,413",,,,,"$79,062","$82,338","$8,235",N/A,$355,N/A,"$1,840",N/A,$472,N/A,"$10,075",N/A,$827,N/A,"$10,901",
2019,York School District 1,Jefferson Elementary,4601008,E,82.77,82.0,"$48,680","$48,599",,,,,"$79,062","$82,338","$7,408",N/A,$997,N/A,"$1,153",N/A,$579,N/A,"$8,561",N/A,"$1,576",N/A,"$10,137",
2019,York School District 1,York Middle School,4601044,M,65.79,62.2,"$51,689","$48,607",,,,,"$79,062","$82,338","$8,508",N/A,$256,N/A,"$1,545",N/A,$439,N/A,"$10,053",N/A,$694,N/A,"$10,747",
2019,York School District 1,Hickory Grove Sharon Elementary,4601045,E,68.19,70.4,"$50,426","$51,864",,,,,"$79,062","$82,338","$7,287",N/A,$821,N/A,"$1,044",N/A,$432,N/A,"$8,330",N/A,"$1,253",N/A,"$9,584",
2019,York School District 1,Hunter Street Elementary,4601046,E,67.49,64.8,"$53,177","$50,939",,,,,"$79,062","$82,338","$7,333",N/A,$925,N/A,"$1,229",N/A,$507,N/A,"$8,562",N/A,"$1,432",N/A,"$9,995",
2019,York School District 1,Cotton Belt Elementary,4601047,E,71.75,70.1,"$51,232","$50,675",,,,,"$79,062","$82,338","$7,336",N/A,"$1,253",N/A,"$1,180",N/A,$578,N/A,"$8,515",N/A,"$1,831",N/A,"$10,347",
2019,York School District 1,York Intermediate School,4601048,E,72.77,69.7,"$51,335","$53,917",,,,,"$79,062","$82,338","$8,885",N/A,$262,N/A,$948,N/A,$435,N/A,"$9,833",N/A,$696,N/A,"$10,530",
2019,York School District 1,Harold C. Johnson Elementary School,4601049,E,82.66,84.1,"$51,997","$49,740",,,,,"$79,062","$82,338","$7,715",N/A,"$1,387",N/A,"$1,211",N/A,$561,N/A,"$8,926",N/A,"$1,948",N/A,"$10,874",
2019,York School District 1,York School District 1,4601999,D,67.92,67.3,"$51,713","$51,363",$55,$55,$49,$53,"$79,062","$82,338","$7,996",N/A,$647,N/A,"$1,391",N/A,$489,N/A,"$9,387",N/A,"$1,136",N/A,"$10,523","$10,460"
2019,Clover School District (York #2),Clover High School,4602010,H,31.3,33.9,"$54,682","$53,525",,,,,"$89,210","$89,963","$9,246",N/A,$134,N/A,"$2,430",N/A,$69,N/A,"$11,676",N/A,$203,N/A,"$11,879",
2019,Clover School District (York #2),Bethany Elementary School,4602011,E,61.4,64.9,"$54,953","$55,465",,,,,"$89,210","$89,963","$9,934",N/A,$705,N/A,"$2,401",N/A,$231,N/A,"$12,335",N/A,$936,N/A,"$13,270",
2019,Clover School District (York #2),Bethel Elementary School,4602012,E,28.12,25.2,"$56,281","$55,612",,,,,"$89,210","$89,963","$8,784",N/A,$112,N/A,"$1,659",N/A,$29,N/A,"$10,443",N/A,$140,N/A,"$10,583",
2019,Clover School District (York #2),Clover Middle School,4602013,M,48.88,48.5,"$51,959","$51,277",,,,,"$89,210","$89,963","$8,179",N/A,$197,N/A,"$1,829",N/A,$35,N/A,"$10,008",N/A,$232,N/A,"$10,241",
2019,Clover School District (York #2),Kinard Elementary School,4602014,E,57.41,52.9,"$50,921","$51,877",,,,,"$89,210","$89,963","$9,562",N/A,$443,N/A,"$2,502",N/A,$349,N/A,"$12,064",N/A,$792,N/A,"$12,857",
2019,Clover School District (York #2),Oakridge Middle School,4602016,M,20.15,21.2,"$55,220","$54,846",,,,,"$89,210","$89,963","$7,997",N/A,$138,N/A,"$2,006",N/A,$27,N/A,"$10,003",N/A,$165,N/A,"$10,168",
2019,Clover School District (York #2),Larne Elementary School,4602018,E,62.61,66.0,"$52,809","$55,516",,,,,"$89,210","$89,963","$9,674",N/A,"$1,196",N/A,"$2,300",N/A,$238,N/A,"$11,974",N/A,"$1,434",N/A,"$13,408",
2019,Clover School District (York #2),Griggs Road Elementary School,4602047,E,33,30.8,"$53,092","$53,618",,,,,"$89,210","$89,963","$9,153",N/A,$168,N/A,"$1,749",N/A,$35,N/A,"$10,902",N/A,$202,N/A,"$11,105",
2019,Clover School District (York #2),Crowders Creek Elementary School,4602051,E,23.83,21.2,"$48,164","$49,124",,,,,"$89,210","$89,963","$7,395",N/A,$84,N/A,"$1,816",N/A,$38,N/A,"$9,211",N/A,$122,N/A,"$9,333",
2019,Clover School District (York #2),Oakridge Elementary School,4602052,E,25.86,26.1,"$49,795","$48,533",,,,,"$89,210","$89,963","$7,850",N/A,$239,N/A,"$1,741",N/A,$31,N/A,"$9,591",N/A,$270,N/A,"$9,862",
2019,Clover School District (York #2),Clover School District (York #2),4602999,D,35.72,36.2,"$52,987","$52,985",$55,$56,$49,$54,"$89,210","$89,963","$8,731",N/A,$265,N/A,"$2,099",N/A,$84,N/A,"$10,830",N/A,$349,N/A,"$11,179","$11,058"
2019,York County School District Three,Castle Heights Middle School,4603015,M,64.95,59.4,"$52,808","$51,856",,,,,"$86,245","$84,350","$8,294",N/A,$228,N/A,"$1,543",N/A,$385,N/A,"$9,837",N/A,$612,N/A,"$10,450",
2019,York County School District Three,Northwestern High School,4603016,H,52.45,50.4,"$52,329","$52,649",,,,,"$86,245","$84,350","$7,669",N/A,$472,N/A,"$1,487",N/A,$383,N/A,"$9,157",N/A,$854,N/A,"$10,011",
2019,York County School District Three,Rock Hill High School,4603017,H,53.11,53.0,"$53,767","$54,013",,,,,"$86,245","$84,350","$8,050",N/A,$331,N/A,"$1,436",N/A,$398,N/A,"$9,487",N/A,$729,N/A,"$10,215",
2019,York County School District Three,W.C. Sullivan Middle School,4603018,M,65.59,65.2,"$52,447","$52,519",,,,,"$86,245","$84,350","$8,699",N/A,$208,N/A,"$1,502",N/A,$385,N/A,"$10,202",N/A,$594,N/A,"$10,795",
2019,York County School District Three,Rawlinson Road Middle School,4603019,M,63.95,60.5,"$52,990","$51,885",,,,,"$86,245","$84,350","$8,754",N/A,$285,N/A,"$1,645",N/A,$387,N/A,"$10,399",N/A,$672,N/A,"$11,071",
2019,York County School District Three,Belleview Elementary School,4603020,E,80.94,77.5,"$51,908","$50,555",,,,,"$86,245","$84,350","$7,675",N/A,"$1,111",N/A,"$1,318",N/A,$445,N/A,"$8,993",N/A,"$1,557",N/A,"$10,549",
2019,York County School District Three,"Ebenezer Avenue Elementary School-Traditional, Montessori, Inquir",4603022,E,64.79,74.3,"$50,946","$51,134",,,,,"$86,245","$84,350","$8,585",N/A,$899,N/A,"$1,428",N/A,$495,N/A,"$10,013",N/A,"$1,394",N/A,"$11,407",
2019,York County School District Three,Ebinport Elementary School,4603023,E,77.9,55.9,"$48,076","$51,658",,,,,"$86,245","$84,350","$7,253",N/A,$168,N/A,"$1,117",N/A,$380,N/A,"$8,370",N/A,$549,N/A,"$8,919",
2019,York County School District Three,Finley Road Elementary School,4603026,E,85.01,83.4,"$47,358","$48,129",,,,,"$86,245","$84,350","$9,243",N/A,"$1,451",N/A,"$1,595",N/A,$561,N/A,"$10,838",N/A,"$2,012",N/A,"$12,850",
2019,York County School District Three,Lesslie Elementary School,4603027,E,66.03,66.3,"$53,938","$53,233",,,,,"$86,245","$84,350","$8,777",N/A,$699,N/A,"$1,285",N/A,$390,N/A,"$10,061",N/A,"$1,089",N/A,"$11,150",
2019,York County School District Three,Northside Elementary,4603029,E,73.22,72.7,"$51,637","$53,317",,,,,"$86,245","$84,350","$7,779",N/A,$925,N/A,"$1,186",N/A,$619,N/A,"$8,965",N/A,"$1,543",N/A,"$10,508",
2019,York County School District Three,Oakdale Steam Elementary School,4603030,E,69.94,70.4,"$47,572","$49,019",,,,,"$86,245","$84,350","$7,128",N/A,"$1,042",N/A,"$1,174",N/A,$404,N/A,"$8,302",N/A,"$1,445",N/A,"$9,748",
2019,York County School District Three,Richmond Drive Elementary,4603031,E,72.8,54.1,"$51,911","$52,186",,,,,"$86,245","$84,350","$6,714",N/A,$94,N/A,"$1,078",N/A,$386,N/A,"$7,792",N/A,$479,N/A,"$8,271",
2019,York County School District Three,Rosewood Elementary School,4603032,E,79.64,67.3,"$43,853","$46,677",,,,,"$86,245","$84,350","$7,070",N/A,$744,N/A,"$1,404",N/A,$520,N/A,"$8,474",N/A,"$1,264",N/A,"$9,738",
2019,York County School District Three,Sunset Park Center For Accelerated Studies,4603033,E,62.36,61.2,"$48,633","$47,000",,,,,"$86,245","$84,350","$7,368",N/A,$208,N/A,"$1,260",N/A,$404,N/A,"$8,628",N/A,$612,N/A,"$9,240",
2019,York County School District Three,York Road Elementary School,4603035,E,80.39,74.8,"$48,709","$48,470",,,,,"$86,245","$84,350","$8,548",N/A,"$1,057",N/A,"$1,334",N/A,$462,N/A,"$9,882",N/A,"$1,519",N/A,"$11,401",
2019,York County School District Three,Independence Elementary,4603036,E,65.04,65.6,"$50,578","$50,780",,,,,"$86,245","$84,350","$6,627",N/A,$677,N/A,"$1,045",N/A,$395,N/A,"$7,671",N/A,"$1,072",N/A,"$8,743",
2019,York County School District Three,Mt. Gallant Elementary,4603037,E,56.97,55.4,"$53,483","$51,918",,,,,"$86,245","$84,350","$6,586",N/A,$738,N/A,"$1,057",N/A,$380,N/A,"$7,643",N/A,"$1,118",N/A,"$8,761",
2019,York County School District Three,Saluda Trail Steam Middle School,4603038,M,65.19,58.8,"$52,132","$51,668",,,,,"$86,245","$84,350","$8,235",N/A,$349,N/A,"$1,526",N/A,$385,N/A,"$9,761",N/A,$734,N/A,"$10,495",
2019,York County School District Three,India Hook Elementary School,4603039,E,47.36,46.3,"$51,403","$50,825",,,,,"$86,245","$84,350","$6,713",N/A,$116,N/A,"$1,239",N/A,$380,N/A,"$7,952",N/A,$497,N/A,"$8,449",
2019,York County School District Three,Old Pointe Elementary,4603040,E,51.91,52.5,"$53,650","$52,453",,,,,"$86,245","$84,350","$7,492",N/A,$257,N/A,"$1,251",N/A,$384,N/A,"$8,743",N/A,$641,N/A,"$9,384",
2019,York County School District Three,South Pointe High School,4603041,H,57.62,60.0,"$50,803","$50,584",,,,,"$86,245","$84,350","$8,537",N/A,$536,N/A,"$1,911",N/A,$388,N/A,"$10,448",N/A,$924,N/A,"$11,372",
2019,York County School District Three,Dutchman Creek Middle School,4603042,M,50.41,48.7,"$53,955","$51,864",,,,,"$86,245","$84,350","$7,017",N/A,$164,N/A,"$1,336",N/A,$384,N/A,"$8,353",N/A,$548,N/A,"$8,901",
2019,York County School District Three,Mount Holly Elementary School,4603043,E,67.31,66.5,"$56,668","$53,350",,,,,"$86,245","$84,350","$8,094",N/A,$391,N/A,"$1,223",N/A,$388,N/A,"$9,317",N/A,$779,N/A,"$10,096",
2019,York County School District Three,Cherry Park Elementary School Of Language Immersion,4603044,E,34.31,,"$54,363",,,,,,"$86,245","$84,350",,,,,,,,,,,,,,
2019,York County School District Three,The Palmetto School At The Children's Attention Home,4603602,E,97.56,96.8,"$37,464","$37,464",,,,,"$86,245","$84,350","$5,069",N/A,"$2,872",N/A,"$5,405",N/A,$399,N/A,"$10,474",N/A,"$3,270",N/A,"$13,745",
2019,York County School District Three,The Palmetto School At The Children's Attention Home,4603602,M,97.56,96.8,"$37,464","$37,464",,,,,"$86,245","$84,350","$5,069",N/A,"$2,872",N/A,"$5,405",N/A,$399,N/A,"$10,474",N/A,"$3,270",N/A,"$13,745",
2019,York County School District Three,York County School District Three,4603999,D,61.18,60.1,"$51,962","$51,732",$56,$57,$51,$55,"$86,245","$84,350","$7,743",N/A,$474,N/A,"$1,401",N/A,$408,N/A,"$9,144",N/A,$883,N/A,"$10,027","$9,922"
2019,York 4/Fort Mill,Fort Mill High School,4604036,H,17.65,18.5,"$54,411","$52,796",,,,,"$92,670","$93,556","$6,499",N/A,$78,N/A,"$1,488",N/A,$70,N/A,"$7,987",N/A,$148,N/A,"$8,135",
2019,York 4/Fort Mill,Fort Mill Middle School,4604037,M,28.53,26.4,"$53,076","$51,701",,,,,"$92,670","$93,556","$8,649",N/A,$96,N/A,"$1,419",N/A,$47,N/A,"$10,069",N/A,$143,N/A,"$10,212",
2019,York 4/Fort Mill,Riverview Elementary School,4604042,E,36.82,39.9,"$52,853","$52,097",,,,,"$92,670","$93,556","$8,392",N/A,"$1,151",N/A,"$1,135",N/A,$276,N/A,"$9,528",N/A,"$1,427",N/A,"$10,955",
2019,York 4/Fort Mill,Fort Mill Elementary School,4604043,E,29.32,28.0,"$51,830","$50,627",,,,,"$92,670","$93,556","$7,245",N/A,$132,N/A,"$1,055",N/A,$46,N/A,"$8,300",N/A,$178,N/A,"$8,478",
2019,York 4/Fort Mill,Gold Hill Elementary School,4604048,E,13.8,15.2,"$50,324","$49,146",,,,,"$92,670","$93,556","$6,575",N/A,$223,N/A,"$1,076",N/A,$46,N/A,"$7,650",N/A,$269,N/A,"$7,919",
2019,York 4/Fort Mill,Gold Hill Middle School,4604049,M,15.18,13.8,"$52,955","$51,349",,,,,"$92,670","$93,556","$7,181",N/A,$99,N/A,"$1,329",N/A,$50,N/A,"$8,510",N/A,$150,N/A,"$8,660",
2019,York 4/Fort Mill,Orchard Park Elementary,4604051,E,20.03,17.8,"$50,908","$50,039",,,,,"$92,670","$93,556","$7,564",N/A,$39,N/A,"$1,190",N/A,$46,N/A,"$8,754",N/A,$85,N/A,"$8,839",
2019,York 4/Fort Mill,Springfield Elementary School,4604052,E,27.04,27.3,"$49,572","$49,169",,,,,"$92,670","$93,556","$8,071",N/A,$110,N/A,"$1,166",N/A,$46,N/A,"$9,238",N/A,$156,N/A,"$9,394",
2019,York 4/Fort Mill,Springfield Middle,4604053,M,30.25,28.3,"$50,833","$51,264",,,,,"$92,670","$93,556","$8,276",N/A,$39,N/A,"$1,472",N/A,$47,N/A,"$9,748",N/A,$86,N/A,"$9,834",
2019,York 4/Fort Mill,Nation Ford High School,4604054,H,23.83,25.1,"$54,820","$53,065",,,,,"$92,670","$93,556","$6,763",N/A,$84,N/A,"$1,440",N/A,$67,N/A,"$8,203",N/A,$152,N/A,"$8,355",
2019,York 4/Fort Mill,Pleasant Knoll Elementary,4604055,E,18.41,18.0,"$51,015","$50,110",,,,,"$92,670","$93,556","$7,829",N/A,$283,N/A,"$1,098",N/A,$46,N/A,"$8,927",N/A,$329,N/A,"$9,256",
2019,York 4/Fort Mill,Sugar Creek Elementary,4604056,E,33.05,33.6,"$50,854","$51,144",,,,,"$92,670","$93,556","$7,882",N/A,$339,N/A,"$1,144",N/A,$46,N/A,"$9,027",N/A,$385,N/A,"$9,412",
2019,York 4/Fort Mill,Banks Trail Middle School,4604057,M,22.83,24.5,"$49,829","$48,437",,,,,"$92,670","$93,556","$6,757",N/A,$149,N/A,"$1,283",N/A,$51,N/A,"$8,040",N/A,$200,N/A,"$8,241",
2019,York 4/Fort Mill,Tega Cay Elementary,4604058,E,12.57,11.2,"$52,211","$52,578",,,,,"$92,670","$93,556","$7,134",N/A,$95,N/A,"$1,094",N/A,$46,N/A,"$8,228",N/A,$141,N/A,"$8,369",
2019,York 4/Fort Mill,Doby's Bridge Elementary,4604059,E,8.69,9.3,"$49,906","$47,511",,,,,"$92,670","$93,556","$6,709",N/A,$136,N/A,"$1,101",N/A,$46,N/A,"$7,810",N/A,$182,N/A,"$7,992",
2019,York 4/Fort Mill,Pleasant Knoll Middle School,4604060,M,13.17,13.7,"$51,852","$50,700",,,,,"$92,670","$93,556","$6,636",N/A,$59,N/A,"$1,221",N/A,$47,N/A,"$7,857",N/A,$106,N/A,"$7,963",
2019,York 4/Fort Mill,York 4/Fort Mill,4604999,D,21.14,21.5,"$52,102","$51,055",$60,$61,$55,$59,"$92,670","$93,556","$7,192",N/A,$174,N/A,"$1,265",N/A,$64,N/A,"$8,458",N/A,$239,N/A,"$8,696","$8,204"
2019,South Carolina Public Charter School District,South Carolina Connections Academy,4701003,E,55.09,54.8,"$43,295","$42,115",,,,,"$75,138","$74,776","$1,496",N/A,$164,N/A,"$1,096",N/A,$12,N/A,"$2,592",N/A,$176,N/A,"$2,768",
2019,South Carolina Public Charter School District,South Carolina Connections Academy,4701003,H,55.09,54.8,"$43,295","$42,115",,,,,"$75,138","$74,776","$1,496",N/A,$164,N/A,"$1,096",N/A,$12,N/A,"$2,592",N/A,$176,N/A,"$2,768",
2019,South Carolina Public Charter School District,South Carolina Connections Academy,4701003,M,55.09,54.8,"$43,295","$42,115",,,,,"$75,138","$74,776","$1,496",N/A,$164,N/A,"$1,096",N/A,$12,N/A,"$2,592",N/A,$176,N/A,"$2,768",
2019,South Carolina Public Charter School District,Spartanburg Preparatory School,4701006,E,71.51,63.7,"$43,813","$41,937",,,,,"$75,138","$74,776","$5,875",N/A,$327,N/A,"$2,306",N/A,$181,N/A,"$8,181",N/A,$508,N/A,"$8,688",
2019,South Carolina Public Charter School District,Spartanburg Preparatory School,4701006,M,71.51,63.7,"$43,813","$41,937",,,,,"$75,138","$74,776","$5,875",N/A,$327,N/A,"$2,306",N/A,$181,N/A,"$8,181",N/A,$508,N/A,"$8,688",
2019,South Carolina Public Charter School District,Palmetto Scholars Academy,4701010,H,20.55,20.6,"$50,135","$47,552",,,,,"$75,138","$74,776","$4,586",N/A,$27,N/A,"$2,250",N/A,$12,N/A,"$6,836",N/A,$38,N/A,"$6,874",
2019,South Carolina Public Charter School District,Palmetto Scholars Academy,4701010,M,20.55,20.6,"$50,135","$47,552",,,,,"$75,138","$74,776","$4,586",N/A,$27,N/A,"$2,250",N/A,$12,N/A,"$6,836",N/A,$38,N/A,"$6,874",
2019,South Carolina Public Charter School District,York Preparatory Academy,4701011,E,40.05,41.3,"$44,471","$44,398",,,,,"$75,138","$74,776","$4,596",N/A,$115,N/A,"$1,288",N/A,$17,N/A,"$5,885",N/A,$131,N/A,"$6,016",
2019,South Carolina Public Charter School District,York Preparatory Academy,4701011,H,40.05,41.3,"$44,471","$44,398",,,,,"$75,138","$74,776","$4,596",N/A,$115,N/A,"$1,288",N/A,$17,N/A,"$5,885",N/A,$131,N/A,"$6,016",
2019,South Carolina Public Charter School District,York Preparatory Academy,4701011,M,40.05,41.3,"$44,471","$44,398",,,,,"$75,138","$74,776","$4,596",N/A,$115,N/A,"$1,288",N/A,$17,N/A,"$5,885",N/A,$131,N/A,"$6,016",
2019,South Carolina Public Charter School District,East Point Academy,4701013,E,50.16,45.1,"$41,313","$38,943",,,,,"$75,138","$74,776","$6,612",N/A,$175,N/A,"$2,005",N/A,$96,N/A,"$8,617",N/A,$271,N/A,"$8,889",
2019,South Carolina Public Charter School District,East Point Academy,4701013,M,50.16,45.1,"$41,313","$38,943",,,,,"$75,138","$74,776","$6,612",N/A,$175,N/A,"$2,005",N/A,$96,N/A,"$8,617",N/A,$271,N/A,"$8,889",
